"subj","age","condition","pos","item","response"
89,5,1,"noun","inside_outside",1
90,4,0,"noun","inside_outside",0
91,5,0,"noun","inside_outside",1
92,5,0,"noun","inside_outside",1
93,5,1,"noun","inside_outside",1
94,4,0,"noun","inside_outside",0
96,5,1,"noun","inside_outside",0
98,4,0,"noun","inside_outside",1
99,4,1,"noun","inside_outside",1
100,4,1,"noun","inside_outside",1
101,5,1,"noun","inside_outside",1
102,4,0,"noun","inside_outside",0
103,4,1,"noun","inside_outside",1
104,4,1,"noun","inside_outside",1
105,4,1,"noun","inside_outside",1
106,5,0,"noun","inside_outside",1
107,4,1,"noun","inside_outside",0
108,5,0,"noun","inside_outside",0
109,4,1,"noun","inside_outside",1
111,5,1,"noun","inside_outside",1
112,4,1,"noun","inside_outside",1
113,4,1,"noun","inside_outside",1
114,5,1,"noun","inside_outside",1
115,4,0,"noun","inside_outside",1
116,4,0,"noun","inside_outside",1
117,4,0,"noun","inside_outside",1
118,4,0,"noun","inside_outside",0
119,4,0,"noun","inside_outside",1
120,4,0,"noun","inside_outside",0
122,4,1,"noun","inside_outside",1
123,4,1,"noun","inside_outside",1
124,4,1,"noun","inside_outside",1
125,4,1,"noun","inside_outside",1
1,4,1,"noun","friend_enemy",1
2,5,1,"noun","friend_enemy",1
3,5,1,"noun","friend_enemy",1
4,5,1,"noun","friend_enemy",1
5,5,1,"noun","friend_enemy",1
6,5,1,"noun","friend_enemy",0
7,4,0,"noun","friend_enemy",1
8,5,0,"noun","friend_enemy",0
9,5,0,"noun","friend_enemy",0
10,4,0,"noun","friend_enemy",0
11,5,0,"noun","friend_enemy",0
12,4,1,"noun","friend_enemy",1
13,5,1,"noun","friend_enemy",1
14,4,1,"noun","friend_enemy",1
15,4,1,"noun","friend_enemy",1
16,4,1,"noun","friend_enemy",1
18,5,0,"noun","friend_enemy",0
20,5,0,"noun","friend_enemy",1
22,4,1,"noun","friend_enemy",0
23,5,1,"noun","friend_enemy",0
24,4,1,"noun","friend_enemy",1
26,4,1,"noun","friend_enemy",1
27,5,0,"noun","friend_enemy",1
28,4,0,"noun","friend_enemy",0
31,5,0,"noun","friend_enemy",0
32,4,1,"noun","friend_enemy",0
33,4,1,"noun","friend_enemy",1
35,4,1,"noun","friend_enemy",1
36,5,1,"noun","friend_enemy",1
37,4,0,"noun","friend_enemy",1
38,4,0,"noun","friend_enemy",0
42,4,1,"noun","friend_enemy",1
43,5,1,"noun","friend_enemy",0
44,4,1,"noun","friend_enemy",1
45,4,1,"noun","friend_enemy",1
46,4,1,"noun","friend_enemy",1
47,4,0,"noun","friend_enemy",0
48,5,0,"noun","friend_enemy",0
49,5,0,"noun","friend_enemy",1
50,4,0,"noun","friend_enemy",1
51,4,0,"noun","friend_enemy",0
52,5,1,"noun","friend_enemy",0
53,5,1,"noun","friend_enemy",1
54,5,1,"noun","friend_enemy",0
55,5,1,"noun","friend_enemy",1
58,4,0,"noun","friend_enemy",1
59,4,0,"noun","friend_enemy",1
60,5,0,"noun","friend_enemy",0
61,4,0,"noun","friend_enemy",1
62,5,0,"noun","friend_enemy",0
63,5,0,"noun","friend_enemy",1
64,4,0,"noun","friend_enemy",1
66,5,0,"noun","friend_enemy",1
67,4,0,"noun","friend_enemy",0
68,5,0,"noun","friend_enemy",1
69,5,0,"noun","friend_enemy",1
70,5,0,"noun","friend_enemy",0
71,5,0,"noun","friend_enemy",0
72,4,0,"noun","friend_enemy",0
73,5,0,"noun","friend_enemy",0
75,5,0,"noun","friend_enemy",0
76,5,0,"noun","friend_enemy",1
77,5,0,"noun","friend_enemy",0
78,4,0,"noun","friend_enemy",0
79,5,0,"noun","friend_enemy",0
80,5,0,"noun","friend_enemy",0
81,5,0,"noun","friend_enemy",0
82,5,1,"noun","friend_enemy",1
83,5,0,"noun","friend_enemy",1
84,5,1,"noun","friend_enemy",1
85,5,1,"noun","friend_enemy",1
86,5,1,"noun","friend_enemy",1
87,5,1,"noun","friend_enemy",1
88,4,1,"noun","friend_enemy",1
89,5,1,"noun","friend_enemy",1
90,4,0,"noun","friend_enemy",0
91,5,0,"noun","friend_enemy",1
92,5,0,"noun","friend_enemy",0
93,5,1,"noun","friend_enemy",1
94,4,0,"noun","friend_enemy",0
96,5,1,"noun","friend_enemy",1
98,4,0,"noun","friend_enemy",1
99,4,1,"noun","friend_enemy",1
100,4,1,"noun","friend_enemy",1
101,5,1,"noun","friend_enemy",1
102,4,0,"noun","friend_enemy",0
103,4,1,"noun","friend_enemy",1
104,4,1,"noun","friend_enemy",0
105,4,1,"noun","friend_enemy",0
106,5,0,"noun","friend_enemy",1
107,4,1,"noun","friend_enemy",0
108,5,0,"noun","friend_enemy",0
109,4,1,"noun","friend_enemy",0
111,5,1,"noun","friend_enemy",0
112,4,1,"noun","friend_enemy",1
113,4,1,"noun","friend_enemy",1
114,5,1,"noun","friend_enemy",1
115,4,0,"noun","friend_enemy",1
116,4,0,"noun","friend_enemy",1
117,4,0,"noun","friend_enemy",0
118,4,0,"noun","friend_enemy",1
119,4,0,"noun","friend_enemy",0
120,4,0,"noun","friend_enemy",1
122,4,1,"noun","friend_enemy",0
123,4,1,"noun","friend_enemy",0
124,4,1,"noun","friend_enemy",0
125,4,1,"noun","friend_enemy",0
1,4,1,"noun","food_drink",0
2,5,1,"noun","food_drink",0
3,5,1,"noun","food_drink",1
4,5,1,"noun","food_drink",0
5,5,1,"noun","food_drink",1
6,5,1,"noun","food_drink",1
7,4,0,"noun","food_drink",1
8,5,0,"noun","food_drink",0
9,5,0,"noun","food_drink",1
10,4,0,"noun","food_drink",1
11,5,0,"noun","food_drink",1
12,4,1,"noun","food_drink",1
13,5,1,"noun","food_drink",1
14,4,1,"noun","food_drink",1
15,4,1,"noun","food_drink",1
16,4,1,"noun","food_drink",1
18,5,0,"noun","food_drink",1
20,5,0,"noun","food_drink",0
22,4,1,"noun","food_drink",1
23,5,1,"noun","food_drink",1
24,4,1,"noun","food_drink",0
26,4,1,"noun","food_drink",0
27,5,0,"noun","food_drink",1
28,4,0,"noun","food_drink",0
31,5,0,"noun","food_drink",1
32,4,1,"noun","food_drink",1
33,4,1,"noun","food_drink",1
35,4,1,"noun","food_drink",0
36,5,1,"noun","food_drink",1
37,4,0,"noun","food_drink",1
38,4,0,"noun","food_drink",0
42,4,1,"noun","food_drink",0
43,5,1,"noun","food_drink",0
44,4,1,"noun","food_drink",1
45,4,1,"noun","food_drink",1
46,4,1,"noun","food_drink",1
47,4,0,"noun","food_drink",1
48,5,0,"noun","food_drink",1
49,5,0,"noun","food_drink",1
50,4,0,"noun","food_drink",0
51,4,0,"noun","food_drink",1
52,5,1,"noun","food_drink",0
53,5,1,"noun","food_drink",1
54,5,1,"noun","food_drink",1
55,5,1,"noun","food_drink",1
58,4,0,"noun","food_drink",0
59,4,0,"noun","food_drink",1
60,5,0,"noun","food_drink",1
61,4,0,"noun","food_drink",0
62,5,0,"noun","food_drink",0
63,5,0,"noun","food_drink",1
64,4,0,"noun","food_drink",1
66,5,0,"noun","food_drink",1
67,4,0,"noun","food_drink",1
68,5,0,"noun","food_drink",0
69,5,0,"noun","food_drink",0
70,5,0,"noun","food_drink",0
71,5,0,"noun","food_drink",1
72,4,0,"noun","food_drink",1
73,5,0,"noun","food_drink",0
75,5,0,"noun","food_drink",1
76,5,0,"noun","food_drink",1
77,5,0,"noun","food_drink",1
78,4,0,"noun","food_drink",1
79,5,0,"noun","food_drink",0
80,5,0,"noun","food_drink",1
81,5,0,"noun","food_drink",0
82,5,1,"noun","food_drink",1
83,5,0,"noun","food_drink",0
84,5,1,"noun","food_drink",1
85,5,1,"noun","food_drink",1
86,5,1,"noun","food_drink",1
87,5,1,"noun","food_drink",1
88,4,1,"noun","food_drink",1
89,5,1,"noun","food_drink",1
90,4,0,"noun","food_drink",1
91,5,0,"noun","food_drink",1
92,5,0,"noun","food_drink",1
93,5,1,"noun","food_drink",1
94,4,0,"noun","food_drink",1
96,5,1,"noun","food_drink",1
98,4,0,"noun","food_drink",1
99,4,1,"noun","food_drink",1
100,4,1,"noun","food_drink",1
101,5,1,"noun","food_drink",1
102,4,0,"noun","food_drink",0
103,4,1,"noun","food_drink",1
104,4,1,"noun","food_drink",1
105,4,1,"noun","food_drink",0
106,5,0,"noun","food_drink",1
107,4,1,"noun","food_drink",1
108,5,0,"noun","food_drink",1
109,4,1,"noun","food_drink",1
111,5,1,"noun","food_drink",0
112,4,1,"noun","food_drink",0
113,4,1,"noun","food_drink",1
114,5,1,"noun","food_drink",1
115,4,0,"noun","food_drink",0
116,4,0,"noun","food_drink",0
117,4,0,"noun","food_drink",1
118,4,0,"noun","food_drink",0
119,4,0,"noun","food_drink",1
120,4,0,"noun","food_drink",1
122,4,1,"noun","food_drink",1
123,4,1,"noun","food_drink",0
124,4,1,"noun","food_drink",1
125,4,1,"noun","food_drink",0
1,4,1,"noun","person_crowd",0
2,5,1,"noun","person_crowd",1
3,5,1,"noun","person_crowd",1
4,5,1,"noun","person_crowd",1
5,5,1,"noun","person_crowd",1
6,5,1,"noun","person_crowd",0
7,4,0,"noun","person_crowd",1
8,5,0,"noun","person_crowd",0
9,5,0,"noun","person_crowd",1
10,4,0,"noun","person_crowd",1
11,5,0,"noun","person_crowd",1
12,4,1,"noun","person_crowd",1
13,5,1,"noun","person_crowd",1
14,4,1,"noun","person_crowd",1
15,4,1,"noun","person_crowd",1
16,4,1,"noun","person_crowd",0
18,5,0,"noun","person_crowd",0
20,5,0,"noun","person_crowd",1
22,4,1,"noun","person_crowd",0
23,5,1,"noun","person_crowd",0
24,4,1,"noun","person_crowd",1
26,4,1,"noun","person_crowd",1
27,5,0,"noun","person_crowd",0
28,4,0,"noun","person_crowd",1
31,5,0,"noun","person_crowd",1
32,4,1,"noun","person_crowd",1
33,4,1,"noun","person_crowd",1
35,4,1,"noun","person_crowd",0
36,5,1,"noun","person_crowd",0
37,4,0,"noun","person_crowd",0
38,4,0,"noun","person_crowd",0
42,4,1,"noun","person_crowd",1
43,5,1,"noun","person_crowd",1
44,4,1,"noun","person_crowd",1
45,4,1,"noun","person_crowd",0
46,4,1,"noun","person_crowd",0
47,4,0,"noun","person_crowd",1
48,5,0,"noun","person_crowd",0
49,5,0,"noun","person_crowd",1
50,4,0,"noun","person_crowd",0
51,4,0,"noun","person_crowd",1
52,5,1,"noun","person_crowd",1
53,5,1,"noun","person_crowd",1
54,5,1,"noun","person_crowd",0
55,5,1,"noun","person_crowd",0
58,4,0,"noun","person_crowd",1
59,4,0,"noun","person_crowd",1
60,5,0,"noun","person_crowd",1
61,4,0,"noun","person_crowd",1
62,5,0,"noun","person_crowd",0
63,5,0,"noun","person_crowd",0
64,4,0,"noun","person_crowd",1
66,5,0,"noun","person_crowd",1
67,4,0,"noun","person_crowd",1
68,5,0,"noun","person_crowd",1
69,5,0,"noun","person_crowd",1
70,5,0,"noun","person_crowd",1
71,5,0,"noun","person_crowd",0
72,4,0,"noun","person_crowd",1
73,5,0,"noun","person_crowd",0
75,5,0,"noun","person_crowd",0
76,5,0,"noun","person_crowd",0
77,5,0,"noun","person_crowd",1
78,4,0,"noun","person_crowd",0
79,5,0,"noun","person_crowd",1
80,5,0,"noun","person_crowd",1
81,5,0,"noun","person_crowd",0
82,5,1,"noun","person_crowd",1
83,5,0,"noun","person_crowd",0
84,5,1,"noun","person_crowd",0
85,5,1,"noun","person_crowd",0
86,5,1,"noun","person_crowd",1
87,5,1,"noun","person_crowd",0
88,4,1,"noun","person_crowd",0
89,5,1,"noun","person_crowd",1
90,4,0,"noun","person_crowd",0
91,5,0,"noun","person_crowd",1
92,5,0,"noun","person_crowd",1
93,5,1,"noun","person_crowd",1
94,4,0,"noun","person_crowd",0
96,5,1,"noun","person_crowd",0
98,4,0,"noun","person_crowd",1
99,4,1,"noun","person_crowd",1
100,4,1,"noun","person_crowd",0
101,5,1,"noun","person_crowd",1
102,4,0,"noun","person_crowd",1
103,4,1,"noun","person_crowd",1
104,4,1,"noun","person_crowd",0
105,4,1,"noun","person_crowd",0
106,5,0,"noun","person_crowd",1
107,4,1,"noun","person_crowd",1
108,5,0,"noun","person_crowd",0
109,4,1,"noun","person_crowd",0
111,5,1,"noun","person_crowd",1
112,4,1,"noun","person_crowd",1
113,4,1,"noun","person_crowd",1
114,5,1,"noun","person_crowd",1
115,4,0,"noun","person_crowd",0
116,4,0,"noun","person_crowd",1
117,4,0,"noun","person_crowd",1
118,4,0,"noun","person_crowd",0
119,4,0,"noun","person_crowd",1
120,4,0,"noun","person_crowd",0
122,4,1,"noun","person_crowd",0
123,4,1,"noun","person_crowd",0
124,4,1,"noun","person_crowd",1
125,4,1,"noun","person_crowd",1
1,4,1,"noun","king_queen",0
2,5,1,"noun","king_queen",1
3,5,1,"noun","king_queen",1
4,5,1,"noun","king_queen",1
5,5,1,"noun","king_queen",1
6,5,1,"noun","king_queen",1
7,4,0,"noun","king_queen",0
8,5,0,"noun","king_queen",0
9,5,0,"noun","king_queen",0
10,4,0,"noun","king_queen",1
11,5,0,"noun","king_queen",0
12,4,1,"noun","king_queen",0
13,5,1,"noun","king_queen",0
14,4,1,"noun","king_queen",1
15,4,1,"noun","king_queen",0
16,4,1,"noun","king_queen",1
18,5,0,"noun","king_queen",0
20,5,0,"noun","king_queen",0
22,4,1,"noun","king_queen",1
23,5,1,"noun","king_queen",1
24,4,1,"noun","king_queen",1
26,4,1,"noun","king_queen",0
27,5,0,"noun","king_queen",1
28,4,0,"noun","king_queen",1
31,5,0,"noun","king_queen",0
32,4,1,"noun","king_queen",0
33,4,1,"noun","king_queen",0
35,4,1,"noun","king_queen",0
36,5,1,"noun","king_queen",1
37,4,0,"noun","king_queen",1
38,4,0,"noun","king_queen",0
42,4,1,"noun","king_queen",1
43,5,1,"noun","king_queen",1
44,4,1,"noun","king_queen",1
45,4,1,"noun","king_queen",1
46,4,1,"noun","king_queen",1
47,4,0,"noun","king_queen",0
48,5,0,"noun","king_queen",0
49,5,0,"noun","king_queen",1
50,4,0,"noun","king_queen",0
51,4,0,"noun","king_queen",1
52,5,1,"noun","king_queen",0
53,5,1,"noun","king_queen",1
54,5,1,"noun","king_queen",0
55,5,1,"noun","king_queen",0
58,4,0,"noun","king_queen",1
59,4,0,"noun","king_queen",1
60,5,0,"noun","king_queen",1
61,4,0,"noun","king_queen",0
62,5,0,"noun","king_queen",0
63,5,0,"noun","king_queen",0
64,4,0,"noun","king_queen",0
66,5,0,"noun","king_queen",1
67,4,0,"noun","king_queen",0
68,5,0,"noun","king_queen",0
69,5,0,"noun","king_queen",1
70,5,0,"noun","king_queen",0
71,5,0,"noun","king_queen",1
72,4,0,"noun","king_queen",0
73,5,0,"noun","king_queen",1
75,5,0,"noun","king_queen",1
76,5,0,"noun","king_queen",1
77,5,0,"noun","king_queen",1
78,4,0,"noun","king_queen",1
79,5,0,"noun","king_queen",0
80,5,0,"noun","king_queen",1
81,5,0,"noun","king_queen",0
82,5,1,"noun","king_queen",1
83,5,0,"noun","king_queen",1
84,5,1,"noun","king_queen",1
85,5,1,"noun","king_queen",0
86,5,1,"noun","king_queen",1
87,5,1,"noun","king_queen",0
88,4,1,"noun","king_queen",1
89,5,1,"noun","king_queen",1
90,4,0,"noun","king_queen",1
91,5,0,"noun","king_queen",1
92,5,0,"noun","king_queen",1
93,5,1,"noun","king_queen",1
94,4,0,"noun","king_queen",1
96,5,1,"noun","king_queen",1
98,4,0,"noun","king_queen",1
99,4,1,"noun","king_queen",1
100,4,1,"noun","king_queen",1
101,5,1,"noun","king_queen",1
102,4,0,"noun","king_queen",0
103,4,1,"noun","king_queen",1
104,4,1,"noun","king_queen",1
105,4,1,"noun","king_queen",1
106,5,0,"noun","king_queen",1
107,4,1,"noun","king_queen",0
108,5,0,"noun","king_queen",1
109,4,1,"noun","king_queen",0
111,5,1,"noun","king_queen",0
112,4,1,"noun","king_queen",1
113,4,1,"noun","king_queen",1
114,5,1,"noun","king_queen",1
115,4,0,"noun","king_queen",0
116,4,0,"noun","king_queen",0
117,4,0,"noun","king_queen",0
118,4,0,"noun","king_queen",1
119,4,0,"noun","king_queen",1
120,4,0,"noun","king_queen",1
122,4,1,"noun","king_queen",0
123,4,1,"noun","king_queen",1
124,4,1,"noun","king_queen",0
125,4,1,"noun","king_queen",0
1,4,1,"noun","love_hate",1
2,5,1,"noun","love_hate",1
3,5,1,"noun","love_hate",1
4,5,1,"noun","love_hate",1
5,5,1,"noun","love_hate",1
6,5,1,"noun","love_hate",1
7,4,0,"noun","love_hate",0
8,5,0,"noun","love_hate",1
9,5,0,"noun","love_hate",1
10,4,0,"noun","love_hate",0
11,5,0,"noun","love_hate",1
12,4,1,"noun","love_hate",0
13,5,1,"noun","love_hate",0
14,4,1,"noun","love_hate",0
15,4,1,"noun","love_hate",0
16,4,1,"noun","love_hate",1
18,5,0,"noun","love_hate",1
20,5,0,"noun","love_hate",0
22,4,1,"noun","love_hate",1
23,5,1,"noun","love_hate",0
24,4,1,"noun","love_hate",1
26,4,1,"noun","love_hate",1
27,5,0,"noun","love_hate",1
28,4,0,"noun","love_hate",1
31,5,0,"noun","love_hate",1
32,4,1,"noun","love_hate",0
33,4,1,"noun","love_hate",0
35,4,1,"noun","love_hate",1
36,5,1,"noun","love_hate",1
37,4,0,"noun","love_hate",0
38,4,0,"noun","love_hate",0
42,4,1,"noun","love_hate",1
43,5,1,"noun","love_hate",1
44,4,1,"noun","love_hate",1
45,4,1,"noun","love_hate",1
46,4,1,"noun","love_hate",1
47,4,0,"noun","love_hate",1
48,5,0,"noun","love_hate",0
49,5,0,"noun","love_hate",1
50,4,0,"noun","love_hate",0
51,4,0,"noun","love_hate",0
52,5,1,"noun","love_hate",1
53,5,1,"noun","love_hate",0
54,5,1,"noun","love_hate",1
55,5,1,"noun","love_hate",0
58,4,0,"noun","love_hate",1
59,4,0,"noun","love_hate",0
60,5,0,"noun","love_hate",0
61,4,0,"noun","love_hate",1
62,5,0,"noun","love_hate",1
63,5,0,"noun","love_hate",1
64,4,0,"noun","love_hate",0
66,5,0,"noun","love_hate",0
67,4,0,"noun","love_hate",0
68,5,0,"noun","love_hate",1
69,5,0,"noun","love_hate",0
70,5,0,"noun","love_hate",1
71,5,0,"noun","love_hate",0
72,4,0,"noun","love_hate",0
73,5,0,"noun","love_hate",1
75,5,0,"noun","love_hate",1
76,5,0,"noun","love_hate",1
77,5,0,"noun","love_hate",1
78,4,0,"noun","love_hate",1
79,5,0,"noun","love_hate",1
80,5,0,"noun","love_hate",1
81,5,0,"noun","love_hate",1
82,5,1,"noun","love_hate",1
83,5,0,"noun","love_hate",1
84,5,1,"noun","love_hate",1
85,5,1,"noun","love_hate",0
86,5,1,"noun","love_hate",1
87,5,1,"noun","love_hate",1
88,4,1,"noun","love_hate",1
89,5,1,"noun","love_hate",1
90,4,0,"noun","love_hate",1
91,5,0,"noun","love_hate",1
92,5,0,"noun","love_hate",1
93,5,1,"noun","love_hate",1
94,4,0,"noun","love_hate",1
96,5,1,"noun","love_hate",0
98,4,0,"noun","love_hate",1
99,4,1,"noun","love_hate",1
100,4,1,"noun","love_hate",1
101,5,1,"noun","love_hate",1
102,4,0,"noun","love_hate",1
103,4,1,"noun","love_hate",1
104,4,1,"noun","love_hate",1
105,4,1,"noun","love_hate",1
106,5,0,"noun","love_hate",1
107,4,1,"noun","love_hate",0
108,5,0,"noun","love_hate",1
109,4,1,"noun","love_hate",0
111,5,1,"noun","love_hate",0
112,4,1,"noun","love_hate",1
113,4,1,"noun","love_hate",1
114,5,1,"noun","love_hate",1
115,4,0,"noun","love_hate",1
116,4,0,"noun","love_hate",1
117,4,0,"noun","love_hate",1
118,4,0,"noun","love_hate",1
119,4,0,"noun","love_hate",1
120,4,0,"noun","love_hate",1
122,4,1,"noun","love_hate",1
123,4,1,"noun","love_hate",1
124,4,1,"noun","love_hate",1
125,4,1,"noun","love_hate",1
1,4,1,"verb","break_fix",0
2,5,1,"verb","break_fix",1
3,5,1,"verb","break_fix",1
4,5,1,"verb","break_fix",0
5,5,1,"verb","break_fix",1
6,5,1,"verb","break_fix",1
7,4,0,"verb","break_fix",0
8,5,0,"verb","break_fix",1
9,5,0,"verb","break_fix",1
10,4,0,"verb","break_fix",0
11,5,0,"verb","break_fix",1
12,4,1,"verb","break_fix",1
13,5,1,"verb","break_fix",1
14,4,1,"verb","break_fix",1
15,4,1,"verb","break_fix",0
16,4,1,"verb","break_fix",1
18,5,0,"verb","break_fix",1
20,5,0,"verb","break_fix",1
22,4,1,"verb","break_fix",1
23,5,1,"verb","break_fix",1
24,4,1,"verb","break_fix",1
26,4,1,"verb","break_fix",0
27,5,0,"verb","break_fix",1
28,4,0,"verb","break_fix",0
31,5,0,"verb","break_fix",0
32,4,1,"verb","break_fix",1
33,4,1,"verb","break_fix",1
35,4,1,"verb","break_fix",0
36,5,1,"verb","break_fix",1
37,4,0,"verb","break_fix",0
38,4,0,"verb","break_fix",1
42,4,1,"verb","break_fix",0
43,5,1,"verb","break_fix",1
44,4,1,"verb","break_fix",1
45,4,1,"verb","break_fix",1
46,4,1,"verb","break_fix",1
47,4,0,"verb","break_fix",0
48,5,0,"verb","break_fix",1
49,5,0,"verb","break_fix",1
50,4,0,"verb","break_fix",1
51,4,0,"verb","break_fix",1
52,5,1,"verb","break_fix",0
53,5,1,"verb","break_fix",1
54,5,1,"verb","break_fix",1
55,5,1,"verb","break_fix",1
58,4,0,"verb","break_fix",0
59,4,0,"verb","break_fix",1
60,5,0,"verb","break_fix",1
61,4,0,"verb","break_fix",1
62,5,0,"verb","break_fix",1
63,5,0,"verb","break_fix",1
64,4,0,"verb","break_fix",1
66,5,0,"verb","break_fix",1
67,4,0,"verb","break_fix",1
68,5,0,"verb","break_fix",0
69,5,0,"verb","break_fix",1
70,5,0,"verb","break_fix",1
71,5,0,"verb","break_fix",0
72,4,0,"verb","break_fix",1
73,5,0,"verb","break_fix",1
75,5,0,"verb","break_fix",1
76,5,0,"verb","break_fix",1
77,5,0,"verb","break_fix",1
78,4,0,"verb","break_fix",1
79,5,0,"verb","break_fix",0
80,5,0,"verb","break_fix",1
81,5,0,"verb","break_fix",0
82,5,1,"verb","break_fix",1
83,5,0,"verb","break_fix",1
84,5,1,"verb","break_fix",1
85,5,1,"verb","break_fix",0
86,5,1,"verb","break_fix",1
87,5,1,"verb","break_fix",1
88,4,1,"verb","break_fix",1
89,5,1,"verb","break_fix",1
90,4,0,"verb","break_fix",1
91,5,0,"verb","break_fix",1
92,5,0,"verb","break_fix",1
93,5,1,"verb","break_fix",1
94,4,0,"verb","break_fix",0
96,5,1,"verb","break_fix",1
98,4,0,"verb","break_fix",1
99,4,1,"verb","break_fix",1
100,4,1,"verb","break_fix",1
101,5,1,"verb","break_fix",1
102,4,0,"verb","break_fix",1
103,4,1,"verb","break_fix",1
104,4,1,"verb","break_fix",1
105,4,1,"verb","break_fix",1
106,5,0,"verb","break_fix",1
107,4,1,"verb","break_fix",1
108,5,0,"verb","break_fix",1
109,4,1,"verb","break_fix",1
111,5,1,"verb","break_fix",0
112,4,1,"verb","break_fix",1
113,4,1,"verb","break_fix",1
114,5,1,"verb","break_fix",1
115,4,0,"verb","break_fix",1
116,4,0,"verb","break_fix",1
117,4,0,"verb","break_fix",0
118,4,0,"verb","break_fix",0
119,4,0,"verb","break_fix",1
120,4,0,"verb","break_fix",0
122,4,1,"verb","break_fix",0
123,4,1,"verb","break_fix",1
124,4,1,"verb","break_fix",0
125,4,1,"verb","break_fix",1
1,4,1,"verb","give_take",1
2,5,1,"verb","give_take",1
3,5,1,"verb","give_take",1
4,5,1,"verb","give_take",1
5,5,1,"verb","give_take",1
6,5,1,"verb","give_take",1
7,4,0,"verb","give_take",0
8,5,0,"verb","give_take",0
9,5,0,"verb","give_take",0
10,4,0,"verb","give_take",1
11,5,0,"verb","give_take",0
12,4,1,"verb","give_take",1
13,5,1,"verb","give_take",1
14,4,1,"verb","give_take",0
15,4,1,"verb","give_take",1
16,4,1,"verb","give_take",1
18,5,0,"verb","give_take",0
20,5,0,"verb","give_take",1
22,4,1,"verb","give_take",1
23,5,1,"verb","give_take",1
24,4,1,"verb","give_take",0
26,4,1,"verb","give_take",1
27,5,0,"verb","give_take",1
28,4,0,"verb","give_take",0
31,5,0,"verb","give_take",0
32,4,1,"verb","give_take",1
33,4,1,"verb","give_take",1
35,4,1,"verb","give_take",0
36,5,1,"verb","give_take",1
37,4,0,"verb","give_take",0
38,4,0,"verb","give_take",0
42,4,1,"verb","give_take",1
43,5,1,"verb","give_take",1
44,4,1,"verb","give_take",1
45,4,1,"verb","give_take",0
46,4,1,"verb","give_take",1
47,4,0,"verb","give_take",1
48,5,0,"verb","give_take",1
49,5,0,"verb","give_take",1
50,4,0,"verb","give_take",0
51,4,0,"verb","give_take",1
52,5,1,"verb","give_take",0
53,5,1,"verb","give_take",1
54,5,1,"verb","give_take",0
55,5,1,"verb","give_take",1
58,4,0,"verb","give_take",0
59,4,0,"verb","give_take",1
60,5,0,"verb","give_take",1
61,4,0,"verb","give_take",1
62,5,0,"verb","give_take",1
63,5,0,"verb","give_take",1
64,4,0,"verb","give_take",1
66,5,0,"verb","give_take",1
67,4,0,"verb","give_take",1
68,5,0,"verb","give_take",0
69,5,0,"verb","give_take",1
70,5,0,"verb","give_take",1
71,5,0,"verb","give_take",0
72,4,0,"verb","give_take",1
73,5,0,"verb","give_take",0
75,5,0,"verb","give_take",1
76,5,0,"verb","give_take",1
77,5,0,"verb","give_take",0
78,4,0,"verb","give_take",1
79,5,0,"verb","give_take",1
80,5,0,"verb","give_take",1
81,5,0,"verb","give_take",1
82,5,1,"verb","give_take",1
83,5,0,"verb","give_take",1
84,5,1,"verb","give_take",1
85,5,1,"verb","give_take",0
86,5,1,"verb","give_take",1
87,5,1,"verb","give_take",1
88,4,1,"verb","give_take",1
89,5,1,"verb","give_take",1
90,4,0,"verb","give_take",1
91,5,0,"verb","give_take",1
92,5,0,"verb","give_take",1
93,5,1,"verb","give_take",1
94,4,0,"verb","give_take",0
96,5,1,"verb","give_take",0
98,4,0,"verb","give_take",1
99,4,1,"verb","give_take",1
100,4,1,"verb","give_take",1
101,5,1,"verb","give_take",1
102,4,0,"verb","give_take",1
103,4,1,"verb","give_take",0
104,4,1,"verb","give_take",1
105,4,1,"verb","give_take",1
106,5,0,"verb","give_take",1
107,4,1,"verb","give_take",1
108,5,0,"verb","give_take",1
109,4,1,"verb","give_take",0
111,5,1,"verb","give_take",0
112,4,1,"verb","give_take",1
113,4,1,"verb","give_take",1
114,5,1,"verb","give_take",1
115,4,0,"verb","give_take",1
116,4,0,"verb","give_take",0
117,4,0,"verb","give_take",1
118,4,0,"verb","give_take",0
119,4,0,"verb","give_take",1
120,4,0,"verb","give_take",1
122,4,1,"verb","give_take",1
123,4,1,"verb","give_take",0
124,4,1,"verb","give_take",1
125,4,1,"verb","give_take",1
1,4,1,"verb","open_close",1
2,5,1,"verb","open_close",1
3,5,1,"verb","open_close",1
4,5,1,"verb","open_close",1
5,5,1,"verb","open_close",1
6,5,1,"verb","open_close",1
7,4,0,"verb","open_close",1
8,5,0,"verb","open_close",1
9,5,0,"verb","open_close",1
10,4,0,"verb","open_close",0
11,5,0,"verb","open_close",1
12,4,1,"verb","open_close",1
13,5,1,"verb","open_close",1
14,4,1,"verb","open_close",1
15,4,1,"verb","open_close",1
16,4,1,"verb","open_close",1
18,5,0,"verb","open_close",0
20,5,0,"verb","open_close",0
22,4,1,"verb","open_close",1
23,5,1,"verb","open_close",1
24,4,1,"verb","open_close",0
26,4,1,"verb","open_close",1
27,5,0,"verb","open_close",1
28,4,0,"verb","open_close",1
31,5,0,"verb","open_close",0
32,4,1,"verb","open_close",0
33,4,1,"verb","open_close",1
